filename,framenumber,x0,y0,x1,y1,labels,velocity,kmeans,hdbscan
錄製_2019_11_29_16_14_59_189.mp4,24041,523,969,540,1005,10,15.5861967,1,-1
錄製_2019_11_24_16_10_26_600.mp4,34578,0,403,16,416,10,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,44760,869,1540,877,1549,10,2.117779019,4,55
錄製_2019_11_29_16_14_59_189.mp4,26916,792,1257,799,1265,10,27.32304987,3,-1
錄製_2019_11_29_16_14_59_189.mp4,34598,324,974,336,981,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,32137,879,1413,884,1427,10,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,39976,578,1213,589,1224,10,6.427547328999999,5,7
錄製_2019_11_20_10_13_54_900.mp4,44254,0,140,7,168,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,27445,761,1799,772,1822,10,3.188850272,5,17
錄製_2019_11_28_09_42_38_725.mp4,39256,231,37,244,69,10,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,38872,347,354,364,373,10,13.31398813,1,-1
錄製_2019_11_24_16_10_26_600.mp4,30046,777,693,791,702,5,17.22199558,3,0
錄製_2019_11_20_10_13_54_900.mp4,43725,274,628,283,639,10,0.368912941,2,281
錄製_2019_11_28_09_42_38_725.mp4,50416,430,896,441,907,10,28.30252947,3,-1
錄製_2019_11_20_10_13_54_900.mp4,45174,583,1752,595,1778,10,5.133599594,5,14
錄製_2019_11_24_16_10_26_600.mp4,34402,824,525,840,531,10,24.97308206,3,-1
錄製_2019_11_20_10_13_54_900.mp4,45450,623,1704,633,1714,10,6.443104217999999,5,7
錄製_2019_11_29_16_14_59_189.mp4,30458,812,1181,830,1229,10,16.48635142,1,0
錄製_2019_11_28_09_42_38_725.mp4,40048,248,806,258,824,10,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,33632,468,1862,478,1876,10,9.574174871,1,3
錄製_2019_11_20_10_13_54_900.mp4,44346,538,872,561,905,6,10.19200298,1,4
錄製_2019_11_28_09_42_38_725.mp4,39016,396,401,409,414,10,18.74124628,3,0
錄製_2019_11_24_16_10_26_600.mp4,34556,652,1142,664,1152,5,20.28625507,3,-1
錄製_2019_11_29_16_14_59_189.mp4,27376,787,1549,798,1567,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,30136,249,1778,261,1803,10,28.22244271,3,-1
錄製_2019_11_20_10_13_54_900.mp4,43495,702,1935,708,1949,10,6.798296783,5,5
錄製_2019_11_20_10_13_54_900.mp4,44530,530,1865,537,1886,10,5.182204378,5,14
錄製_2019_11_23_16_16_02_506.mp4,31978,648,1541,663,1547,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,23443,695,902,703,919,10,18.27837911,3,0
錄製_2019_11_24_16_10_26_600.mp4,28352,9,456,18,461,10,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,43357,887,1829,894,1842,5,27.19066388,3,-1
錄製_2019_11_23_16_16_02_506.mp4,20153,357,1624,372,1631,10,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,50272,587,566,592,580,10,4.572339966,5,16
錄製_2019_11_24_16_10_26_600.mp4,33324,181,1843,190,1860,10,20.36171122,3,-1
錄製_2019_11_23_16_16_02_506.mp4,27403,404,1091,414,1105,0,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,35106,380,910,389,920,0,17.91388137,3,0
錄製_2019_11_20_10_13_54_900.mp4,44001,505,770,517,778,10,18.30830841,3,0
錄製_2019_11_23_16_16_02_506.mp4,22003,391,1046,411,1054,0,19.89660185,3,-1
錄製_2019_11_24_16_10_26_600.mp4,30530,273,254,291,274,10,18.27542909,3,0
錄製_2019_11_23_16_16_02_506.mp4,19978,459,1381,473,1387,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,28273,202,1693,222,1730,10,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,45312,835,1308,843,1315,10,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,44001,651,703,659,711,10,10.48398413,1,4
錄製_2019_11_24_16_10_26_600.mp4,36712,114,1793,129,1816,10,29.50770586,3,-1
錄製_2019_11_24_16_10_26_600.mp4,36338,7,1205,16,1215,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,28181,592,1239,602,1254,10,32.18029977,3,-1
錄製_2019_11_29_16_14_59_189.mp4,30527,686,1071,701,1113,10,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,44070,716,837,722,844,10,5.884595301,5,9
錄製_2019_11_24_16_10_26_600.mp4,35348,859,1593,869,1607,10,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,50152,595,1459,605,1477,6,8.22882107,1,2
錄製_2019_11_24_16_10_26_600.mp4,36668,780,1936,794,1945,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,26111,230,1220,242,1244,10,21.34733674,3,-1
錄製_2019_11_28_09_42_38_725.mp4,50296,590,952,599,963,10,25.91326151,3,-1
錄製_2019_11_20_10_13_54_900.mp4,42966,591,1813,605,1842,10,14.71056937,1,-1
錄製_2019_11_29_16_14_59_189.mp4,34736,616,1451,634,1460,5,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,30458,857,1263,874,1315,10,17.75200729,3,0
錄製_2019_11_24_16_10_26_600.mp4,36756,755,1502,766,1515,10,11.64493914,1,-1
錄製_2019_11_29_16_14_59_189.mp4,26387,427,1271,445,1283,10,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,43912,554,784,559,793,5,0.0,2,1097
錄製_2019_11_23_16_16_02_506.mp4,19853,374,907,387,920,0,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,29078,3,582,10,596,0,0.0,2,1097
錄製_2019_11_23_16_16_02_506.mp4,22428,264,1374,280,1384,0,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,44990,644,872,653,880,10,21.18468953,3,-1
錄製_2019_11_28_09_42_38_725.mp4,50344,631,765,640,782,10,2.9002436439999997,5,29
錄製_2019_11_23_16_16_02_506.mp4,26728,677,1152,687,1158,10,25.07031968,3,-1
錄製_2019_11_23_16_16_02_506.mp4,33178,78,1326,85,1333,5,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,28792,334,950,342,960,0,17.5891095,3,0
錄製_2019_11_24_16_10_26_600.mp4,31322,806,518,845,539,0,25.00222911,3,-1
錄製_2019_11_23_16_16_02_506.mp4,20103,769,1440,785,1451,10,33.64016049,3,-1
錄製_2019_11_29_16_14_59_189.mp4,32022,774,1497,784,1520,10,19.80883439,3,-1
錄製_2019_11_24_16_10_26_600.mp4,28858,436,1275,454,1286,10,12.82400196,1,-1
錄製_2019_11_29_16_14_59_189.mp4,34552,775,694,790,708,10,0.0,2,1097
錄製_2019_11_23_16_16_02_506.mp4,20303,630,1565,651,1580,10,22.05970879,3,-1
錄製_2019_11_29_16_14_59_189.mp4,31700,501,947,510,965,10,17.2667527,3,0
錄製_2019_11_24_16_10_26_600.mp4,34248,18,1106,33,1125,10,14.66286459,1,-1
錄製_2019_11_28_09_42_38_725.mp4,41440,792,141,796,147,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,34414,805,1408,816,1415,10,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,45220,700,1733,711,1754,10,16.26112118,1,0
錄製_2019_11_20_10_13_54_900.mp4,45174,499,1773,510,1786,10,6.83192117,5,5
錄製_2019_11_24_16_10_26_600.mp4,28704,708,1432,717,1437,10,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,43495,404,1400,413,1418,10,4.074026148,5,19
錄製_2019_11_24_16_10_26_600.mp4,29914,91,577,107,588,10,2.747833932,5,25
錄製_2019_11_24_16_10_26_600.mp4,28792,556,1528,593,1536,10,2.81566657,5,20
錄製_2019_11_29_16_14_59_189.mp4,34943,435,1223,469,1242,5,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,29745,735,758,742,767,10,16.44518274,1,0
錄製_2019_11_29_16_14_59_189.mp4,28204,809,1801,818,1813,10,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,39016,696,1134,708,1142,10,18.0283992,3,0
錄製_2019_11_28_09_42_38_725.mp4,39928,290,753,300,773,10,26.62938572,3,-1
錄製_2019_11_28_09_42_38_725.mp4,47176,22,1213,30,1219,10,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,37042,90,1855,98,1873,10,14.81971038,1,-1
錄製_2019_11_20_10_13_54_900.mp4,43518,599,1765,605,1783,5,9.958451103,1,4
錄製_2019_11_23_16_16_02_506.mp4,33278,727,813,736,824,0,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,43679,348,887,359,898,10,17.71172064,3,0
錄製_2019_11_24_16_10_26_600.mp4,36206,6,776,22,787,0,21.51857647,3,-1
錄製_2019_11_24_16_10_26_600.mp4,28176,13,1261,20,1275,10,0.160914998,2,552
錄製_2019_11_29_16_14_59_189.mp4,35012,822,1444,832,1452,5,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,43656,417,626,434,653,10,6.525005923999999,5,7
錄製_2019_11_29_16_14_59_189.mp4,31539,184,1790,198,1812,10,13.67647932,1,-1
錄製_2019_11_28_09_42_38_725.mp4,51496,751,1430,759,1435,6,11.0239852,1,-1
錄製_2019_11_24_16_10_26_600.mp4,29980,625,1123,635,1130,10,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,29056,824,837,837,846,10,19.70530816,3,-1
錄製_2019_11_28_09_42_38_725.mp4,42856,327,263,342,273,10,16.79484872,1,0
錄製_2019_11_23_16_16_02_506.mp4,26778,457,1353,468,1360,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,24294,153,1837,162,1865,10,20.05990503,3,-1
錄製_2019_11_28_09_42_38_725.mp4,63373,451,1121,457,1129,6,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,27721,552,1347,564,1381,10,0.0,2,1097
錄製_2019_11_23_16_16_02_506.mp4,21553,281,873,296,881,0,0.0,2,1097
錄製_2019_11_23_16_16_02_506.mp4,26928,441,1501,465,1517,0,36.73043327,3,-1
錄製_2019_11_28_09_42_38_725.mp4,38944,375,294,385,317,10,15.51248291,1,-1
錄製_2019_11_20_10_13_54_900.mp4,45404,627,1488,636,1495,10,19.5738262,3,-1
錄製_2019_11_29_16_14_59_189.mp4,27583,554,1696,566,1713,10,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,43840,146,362,154,391,10,8.331085303,1,2
錄製_2019_11_29_16_14_59_189.mp4,30780,627,1723,639,1730,10,0.0,2,1097
錄製_2019_11_23_16_16_02_506.mp4,21078,291,1043,302,1051,0,0.0,2,1097
錄製_2019_11_23_16_16_02_506.mp4,32003,805,1531,813,1537,10,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,35326,676,1791,691,1803,0,23.57059113,3,-1
錄製_2019_11_23_16_16_02_506.mp4,24603,264,752,269,760,0,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,51520,684,1321,694,1345,6,11.35567319,1,-1
錄製_2019_11_20_10_13_54_900.mp4,45519,877,1543,894,1572,10,5.5850002420000004,5,6
錄製_2019_11_20_10_13_54_900.mp4,45542,650,1706,656,1718,10,17.71966266,3,0
錄製_2019_11_29_16_14_59_189.mp4,26341,429,1499,437,1514,10,31.29744277,3,-1
錄製_2019_11_29_16_14_59_189.mp4,30665,855,1395,862,1409,10,7.431395247999999,1,2
錄製_2019_11_24_16_10_26_600.mp4,35700,816,1443,827,1451,5,9.510486665,1,3
錄製_2019_11_20_10_13_54_900.mp4,45404,654,1727,665,1741,10,8.022049727,1,2
錄製_2019_11_24_16_10_26_600.mp4,36998,431,1161,446,1184,10,10.85922917,1,-1
錄製_2019_11_29_16_14_59_189.mp4,29607,263,1675,276,1693,10,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,38584,556,960,560,971,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,34483,591,884,605,892,10,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,42712,850,1140,858,1145,10,18.09392855,3,0
錄製_2019_11_20_10_13_54_900.mp4,44875,721,1213,728,1223,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,25904,294,997,305,1021,10,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,36470,625,1395,634,1403,10,0.0,2,1097
錄製_2019_11_23_16_16_02_506.mp4,28453,435,1416,442,1425,0,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,43173,834,1746,842,1756,10,21.92665911,3,-1
錄製_2019_11_24_16_10_26_600.mp4,34710,793,343,822,353,10,27.01347896,3,-1
錄製_2019_11_29_16_14_59_189.mp4,29285,387,1357,397,1367,10,18.43742129,3,0
錄製_2019_11_29_16_14_59_189.mp4,30343,226,861,249,899,10,10.91505117,1,-1
錄製_2019_11_20_10_13_54_900.mp4,45542,760,1769,773,1783,10,3.8915428810000003,5,26
錄製_2019_11_29_16_14_59_189.mp4,34943,161,1342,177,1350,5,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,44056,710,1094,717,1101,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,27376,305,923,318,940,10,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,50368,259,1094,275,1104,10,13.53738013,1,-1
錄製_2019_11_20_10_13_54_900.mp4,44530,682,1226,688,1250,10,21.73506158,3,-1
錄製_2019_11_20_10_13_54_900.mp4,44461,739,1672,749,1685,6,19.43381424,3,-1
錄製_2019_11_29_16_14_59_189.mp4,33632,559,1289,572,1300,10,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,44093,444,794,452,807,10,19.00127272,3,-1
錄製_2019_11_24_16_10_26_600.mp4,33060,10,1187,33,1201,0,32.22310497,3,-1
錄製_2019_11_29_16_14_59_189.mp4,32045,278,1543,286,1560,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,34069,411,1385,440,1398,10,1.356135644,4,-1
錄製_2019_11_24_16_10_26_600.mp4,33610,99,1947,116,1961,10,1.2804907540000001,4,225
錄製_2019_11_24_16_10_26_600.mp4,33390,0,1900,22,1917,10,2.4727125830000003,4,51
錄製_2019_11_28_09_42_38_725.mp4,43600,409,406,420,418,10,29.40116416,3,-1
錄製_2019_11_28_09_42_38_725.mp4,51688,471,944,478,957,6,17.97071289,3,0
錄製_2019_11_29_16_14_59_189.mp4,27169,349,851,371,899,10,13.98511158,1,-1
錄製_2019_11_20_10_13_54_900.mp4,44254,454,530,468,562,10,11.28926356,1,-1
錄製_2019_11_23_16_16_02_506.mp4,26653,387,1500,394,1512,0,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,46816,0,38,15,62,10,0.0,2,1097
錄製_2019_11_23_16_16_02_506.mp4,33078,671,728,676,743,0,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,30182,552,1677,565,1691,10,29.84147603,3,-1
錄製_2019_11_28_09_42_38_725.mp4,64669,454,83,479,96,10,4.946972028999999,5,13
錄製_2019_11_28_09_42_38_725.mp4,50584,36,1899,42,1910,10,11.17462031,1,-1
錄製_2019_11_29_16_14_59_189.mp4,25375,742,1595,751,1613,10,13.5964859,1,-1
錄製_2019_11_28_09_42_38_725.mp4,40672,639,218,643,226,10,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,42943,819,1866,826,1880,10,18.88807288,3,-1
錄製_2019_11_23_16_16_02_506.mp4,27203,327,1383,334,1392,0,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,43058,278,1272,288,1280,6,17.85106694,3,0
錄製_2019_11_24_16_10_26_600.mp4,30794,817,1572,851,1605,10,20.29971862,3,-1
錄製_2019_11_29_16_14_59_189.mp4,23788,103,837,111,849,10,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,40888,756,597,762,605,10,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,29012,486,1342,495,1352,10,10.93402411,1,-1
錄製_2019_11_20_10_13_54_900.mp4,44461,502,973,512,981,6,4.334737926,5,10
錄製_2019_11_20_10_13_54_900.mp4,44760,801,1059,808,1069,10,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,42424,212,603,222,611,10,17.03276028,3,0
錄製_2019_11_24_16_10_26_600.mp4,28902,416,885,437,893,10,17.30689311,3,0
錄製_2019_11_20_10_13_54_900.mp4,42897,486,1532,490,1543,10,14.39605117,1,-1
錄製_2019_11_23_16_16_02_506.mp4,23878,195,1273,206,1280,0,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,28434,545,1545,557,1575,10,11.76712593,1,-1
錄製_2019_11_24_16_10_26_600.mp4,33720,673,1462,694,1480,0,6.5862985389999995,5,7
錄製_2019_11_29_16_14_59_189.mp4,28250,170,1400,181,1429,10,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,34358,646,1327,662,1339,0,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,28572,555,1494,566,1524,10,6.510002846,5,7
錄製_2019_11_24_16_10_26_600.mp4,27472,337,1166,342,1184,10,18.0350055,3,0
錄製_2019_11_29_16_14_59_189.mp4,34897,0,1428,23,1439,5,0.0,2,1097
錄製_2019_11_28_07_43_03_380.mp4,48133,14,1367,22,1377,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,26709,616,993,625,1009,10,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,31168,197,574,229,626,10,3.935360595,5,23
錄製_2019_11_28_09_42_38_725.mp4,51688,444,886,464,894,6,20.14660643,3,-1
錄製_2019_11_29_16_14_59_189.mp4,33770,292,1108,313,1118,10,19.04287255,3,-1
錄製_2019_11_24_16_10_26_600.mp4,35172,799,1288,811,1303,10,15.32075037,1,-1
錄製_2019_11_28_09_42_38_725.mp4,64261,571,609,583,616,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,27537,507,1699,520,1720,10,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,34160,635,1534,642,1544,10,6.331179085,5,7
錄製_2019_11_23_16_16_02_506.mp4,27878,221,717,248,744,2,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,50320,331,513,358,547,10,6.392204254,5,7
錄製_2019_11_28_09_42_38_725.mp4,40288,414,365,424,381,10,10.56837635,1,4
錄製_2019_11_28_09_42_38_725.mp4,40696,513,486,519,496,0,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,27238,480,929,489,949,10,46.30309366,3,-1
錄製_2019_11_24_16_10_26_600.mp4,35480,274,1539,306,1561,10,9.950110764,1,4
錄製_2019_11_29_16_14_59_189.mp4,29676,777,1345,796,1379,10,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,51856,450,1787,458,1793,6,25.79806683,3,-1
錄製_2019_11_24_16_10_26_600.mp4,34908,478,1555,489,1566,10,14.62397158,1,-1
錄製_2019_11_29_16_14_59_189.mp4,23443,274,1020,285,1033,10,28.27484212,3,-1
錄製_2019_11_20_10_13_54_900.mp4,45519,876,1316,887,1333,10,5.630110345,5,8
錄製_2019_11_29_16_14_59_189.mp4,35058,393,1145,404,1151,5,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,23972,653,1593,660,1605,10,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,36382,873,1853,881,1875,10,3.60945973,5,24
錄製_2019_11_23_16_16_02_506.mp4,28328,73,593,87,600,0,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,23420,862,1335,870,1353,10,2.429261831,4,38
錄製_2019_11_24_16_10_26_600.mp4,36360,293,1648,304,1667,10,3.6412932689999997,5,24
錄製_2019_11_29_16_14_59_189.mp4,31562,272,563,298,614,10,17.02110042,3,0
錄製_2019_11_24_16_10_26_600.mp4,34358,53,1030,67,1038,0,14.94546507,1,-1
錄製_2019_11_24_16_10_26_600.mp4,36008,575,1164,591,1188,5,18.07957067,3,0
錄製_2019_11_28_09_42_38_725.mp4,43912,686,1257,691,1264,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,30780,123,942,137,973,10,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,43242,284,1140,293,1162,10,11.97387733,1,1
錄製_2019_11_23_16_16_02_506.mp4,35926,52,1219,58,1229,0,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,33839,713,1150,729,1158,10,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,36052,746,1841,752,1852,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,29285,838,1325,851,1349,10,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,33456,451,1632,461,1640,10,15.84734722,1,-1
錄製_2019_11_29_16_14_59_189.mp4,25329,190,753,210,801,10,19.16056941,3,-1
錄製_2019_11_20_10_13_54_900.mp4,44829,653,1760,665,1794,10,7.346528834,1,-1
錄製_2019_11_28_09_42_38_725.mp4,44032,767,1133,777,1139,10,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,36998,697,1462,714,1469,10,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,39088,498,752,503,762,10,14.97056848,1,-1
錄製_2019_11_29_16_14_59_189.mp4,29607,66,523,78,556,10,27.84331399,3,-1
錄製_2019_11_28_07_43_03_380.mp4,47958,359,1658,377,1690,10,2.379715201,4,42
錄製_2019_11_20_10_13_54_900.mp4,43426,855,1712,862,1725,10,3.6521476610000003,5,24
錄製_2019_11_29_16_14_59_189.mp4,24340,387,1454,397,1471,10,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,39808,220,808,225,823,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,34230,647,1110,655,1125,10,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,44783,596,1394,608,1415,10,5.119084579,5,14
錄製_2019_11_28_09_42_38_725.mp4,43960,895,1289,900,1301,10,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,39352,722,1456,731,1469,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,27882,369,672,387,713,10,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,34336,43,1077,62,1105,10,23.07632998,3,-1
錄製_2019_11_24_16_10_26_600.mp4,28924,526,721,550,737,10,11.13973741,1,-1
錄製_2019_11_24_16_10_26_600.mp4,35062,813,1625,821,1640,10,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,32818,73,1719,104,1760,10,5.990908853,5,9
錄製_2019_11_29_16_14_59_189.mp4,31493,397,1145,403,1158,10,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,40120,465,726,475,746,10,8.936980401,1,2
錄製_2019_11_24_16_10_26_600.mp4,34776,441,1848,451,1872,10,4.925978826000001,5,13
錄製_2019_11_20_10_13_54_900.mp4,44990,711,1781,725,1804,10,7.2180676560000006,1,-1
錄製_2019_11_29_16_14_59_189.mp4,26249,85,1609,102,1653,10,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,42736,215,1365,229,1378,10,5.613847527999999,5,6
錄製_2019_11_20_10_13_54_900.mp4,44369,261,388,269,404,10,1.289022644,4,-1
錄製_2019_11_28_09_42_38_725.mp4,41560,503,506,511,516,0,0.0,2,1097
錄製_2019_11_23_16_16_02_506.mp4,20078,720,1054,733,1061,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,25099,0,639,13,673,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,27077,246,1443,267,1467,10,37.73036176,3,-1
錄製_2019_11_29_16_14_59_189.mp4,32114,387,1331,404,1373,10,15.22691393,1,-1
錄製_2019_11_24_16_10_26_600.mp4,29056,661,1281,675,1289,10,2.805552436,5,20
錄製_2019_11_29_16_14_59_189.mp4,23949,551,1440,569,1489,10,10.54166054,1,4
錄製_2019_11_20_10_13_54_900.mp4,43702,69,8,81,42,10,0.5684960720000001,2,336
錄製_2019_11_29_16_14_59_189.mp4,30067,771,1581,787,1610,10,20.604815,3,-1
錄製_2019_11_28_09_42_38_725.mp4,64357,357,396,365,401,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,26617,455,1495,470,1524,10,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,28836,302,1350,315,1355,10,18.39078462,3,0
錄製_2019_11_29_16_14_59_189.mp4,31677,888,1341,900,1357,10,3.902416805,5,26
錄製_2019_11_29_16_14_59_189.mp4,25973,525,1105,533,1111,10,20.04202715,3,-1
錄製_2019_11_20_10_13_54_900.mp4,44254,534,941,544,956,10,8.645612515,1,2
錄製_2019_11_28_09_42_38_725.mp4,51760,496,1766,513,1779,6,3.39842169,5,28
錄製_2019_11_29_16_14_59_189.mp4,28756,836,1669,845,1681,10,15.05588473,1,-1
錄製_2019_11_29_16_14_59_189.mp4,34943,506,1380,536,1399,5,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,39640,471,697,478,705,10,20.16045878,3,-1
錄製_2019_11_28_09_42_38_725.mp4,39472,277,800,286,808,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,28549,10,1075,20,1097,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,25306,267,1283,275,1311,10,19.27031889,3,-1
錄製_2019_11_29_16_14_59_189.mp4,23811,72,1037,86,1059,10,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,36118,844,1319,859,1332,10,1.0393338890000001,4,148
錄製_2019_11_23_16_16_02_506.mp4,30828,590,920,594,934,0,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,33264,72,1247,81,1254,10,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,43794,345,724,353,736,10,8.171521951,1,2
錄製_2019_11_28_09_42_38_725.mp4,46432,230,606,241,616,10,1.5010575769999999,4,89
錄製_2019_11_24_16_10_26_600.mp4,34270,811,1395,832,1409,0,11.43209748,1,-1
錄製_2019_11_29_16_14_59_189.mp4,34621,643,1755,661,1764,5,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,32554,0,1787,44,1830,10,36.53148039,3,-1
錄製_2019_11_20_10_13_54_900.mp4,43817,668,855,684,866,10,3.130415531,5,17
錄製_2019_11_20_10_13_54_900.mp4,44300,786,1034,794,1045,10,9.551721674,1,3
錄製_2019_11_20_10_13_54_900.mp4,44254,328,602,338,629,10,6.1419118720000005,5,9
錄製_2019_11_28_09_42_38_725.mp4,39784,399,462,407,476,10,23.24523622,3,-1
錄製_2019_11_29_16_14_59_189.mp4,26594,66,1583,82,1591,10,24.28605892,3,-1
錄製_2019_11_24_16_10_26_600.mp4,29892,561,821,574,824,0,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,29423,686,1269,699,1309,10,29.33822501,3,-1
錄製_2019_11_28_07_43_03_380.mp4,46677,420,230,448,246,10,23.20462245,3,-1
錄製_2019_11_29_16_14_59_189.mp4,28480,230,660,239,676,10,26.00387076,3,-1
錄製_2019_11_23_16_16_02_506.mp4,33303,569,391,573,400,0,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,38800,378,0,390,17,10,26.38661692,3,-1
錄製_2019_11_29_16_14_59_189.mp4,35081,95,1158,107,1164,5,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,44852,532,1978,540,1990,10,12.50299499,1,1
錄製_2019_11_29_16_14_59_189.mp4,31631,798,1489,809,1512,10,0.760770945,4,169
錄製_2019_11_20_10_13_54_900.mp4,44553,84,1125,97,1148,10,7.3404020270000006,1,-1
錄製_2019_11_20_10_13_54_900.mp4,44323,199,957,206,965,10,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,28704,591,1596,602,1600,10,24.00623905,3,-1
